crop_path,cls,label,img_id,xmin,ymin,xmax,ymax,version
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002681_733_single_unit_truck.jpg,single_unit_truck,7,00002681,145,61,361,165,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004732_734_car.jpg,car,3,00004732,500,93,558,117,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000942_735_bus.jpg,bus,2,00000942,219,153,638,335,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001329_736_bus.jpg,bus,2,00001329,208,154,584,322,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004171_737_bus.jpg,bus,2,00004171,252,80,305,117,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004141_738_motorcycle.jpg,motorcycle,4,00004141,303,97,379,146,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003967_739_articulated_truck.jpg,articulated_truck,0,00003967,610,88,712,122,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003662_740_work_van.jpg,work_van,8,00003662,418,25,448,52,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000604_741_pickup_truck.jpg,pickup_truck,6,00000604,107,124,200,170,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002470_742_car.jpg,car,3,00002470,194,2,244,39,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004879_743_car.jpg,car,3,00004879,2,69,50,102,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004145_744_single_unit_truck.jpg,single_unit_truck,7,00004145,74,281,197,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002423_745_articulated_truck.jpg,articulated_truck,0,00002423,97,30,626,160,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002136_746_car.jpg,car,3,00002136,491,220,667,320,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004014_747_car.jpg,car,3,00004014,317,203,416,313,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001483_748_work_van.jpg,work_van,8,00001483,232,82,270,119,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003042_749_work_van.jpg,work_van,8,00003042,207,178,277,232,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005337_750_articulated_truck.jpg,articulated_truck,0,00005337,0,77,243,181,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002408_751_car.jpg,car,3,00002408,59,51,165,97,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002385_752_bus.jpg,bus,2,00002385,230,58,441,296,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000449_753_bus.jpg,bus,2,00000449,69,154,129,203,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000454_754_single_unit_truck.jpg,single_unit_truck,7,00000454,158,33,238,85,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004536_755_pickup_truck.jpg,pickup_truck,6,00004536,206,72,250,102,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005215_756_pickup_truck.jpg,pickup_truck,6,00005215,520,118,555,145,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004021_757_car.jpg,car,3,00004021,525,140,626,222,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003948_758_car.jpg,car,3,00003948,329,199,430,320,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003956_759_pickup_truck.jpg,pickup_truck,6,00003956,343,170,572,369,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002809_760_car.jpg,car,3,00002809,522,135,678,217,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001986_761_articulated_truck.jpg,articulated_truck,0,00001986,1,44,336,174,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004899_762_single_unit_truck.jpg,single_unit_truck,7,00004899,7,43,144,123,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000253_763_bus.jpg,bus,2,00000253,480,85,710,381,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003387_764_motorcycle.jpg,motorcycle,4,00003387,186,191,254,257,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001580_765_pickup_truck.jpg,pickup_truck,6,00001580,84,39,131,63,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001573_766_bus.jpg,bus,2,00001573,75,111,147,161,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004465_767_bicycle.jpg,bicycle,1,00004465,200,71,228,109,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003121_768_pickup_truck.jpg,pickup_truck,6,00003121,203,303,452,443,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001960_769_car.jpg,car,3,00001960,579,160,632,191,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004691_770_bus.jpg,bus,2,00004691,272,77,631,200,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000531_771_work_van.jpg,work_van,8,00000531,41,153,100,216,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002256_772_work_van.jpg,work_van,8,00002256,158,162,243,201,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003672_773_pickup_truck.jpg,pickup_truck,6,00003672,113,245,226,320,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004168_774_pickup_truck.jpg,pickup_truck,6,00004168,595,214,711,383,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000793_775_pickup_truck.jpg,pickup_truck,6,00000793,534,90,685,151,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003772_776_car.jpg,car,3,00003772,608,167,651,212,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002669_777_articulated_truck.jpg,articulated_truck,0,00002669,531,8,651,45,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005491_778_bus.jpg,bus,2,00005491,284,162,713,389,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005406_779_car.jpg,car,3,00005406,173,341,440,458,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005124_780_pedestrian.jpg,pedestrian,5,00005124,130,15,185,48,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000791_781_bus.jpg,bus,2,00000791,25,136,524,321,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002005_782_bus.jpg,bus,2,00002005,352,85,717,299,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004684_783_car.jpg,car,3,00004684,164,93,376,189,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003068_784_articulated_truck.jpg,articulated_truck,0,00003068,246,44,338,72,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002346_785_bus.jpg,bus,2,00002346,249,133,615,387,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000101_786_bus.jpg,bus,2,00000101,188,85,382,215,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000204_787_pickup_truck.jpg,pickup_truck,6,00000204,529,201,712,307,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003472_788_car.jpg,car,3,00003472,497,277,626,388,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001624_789_car.jpg,car,3,00001624,25,35,77,63,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004912_790_bus.jpg,bus,2,00004912,359,174,719,410,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004555_791_pickup_truck.jpg,pickup_truck,6,00004555,438,233,709,365,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003159_792_bus.jpg,bus,2,00003159,255,160,322,247,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002241_793_work_van.jpg,work_van,8,00002241,650,140,710,169,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003334_794_pickup_truck.jpg,pickup_truck,6,00003334,458,134,711,378,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002182_795_articulated_truck.jpg,articulated_truck,0,00002182,383,55,453,86,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002986_796_articulated_truck.jpg,articulated_truck,0,00002986,171,14,254,41,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001502_797_car.jpg,car,3,00001502,533,340,715,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002989_798_work_van.jpg,work_van,8,00002989,655,81,713,160,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001002_799_car.jpg,car,3,00001002,643,73,683,100,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003169_800_car.jpg,car,3,00003169,233,84,260,113,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004972_801_work_van.jpg,work_van,8,00004972,457,84,537,118,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000945_802_bus.jpg,bus,2,00000945,66,23,212,133,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002706_803_bus.jpg,bus,2,00002706,479,78,714,272,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000161_804_single_unit_truck.jpg,single_unit_truck,7,00000161,242,119,316,152,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001223_805_car.jpg,car,3,00001223,420,149,495,173,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001745_806_bus.jpg,bus,2,00001745,358,94,697,225,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002853_807_single_unit_truck.jpg,single_unit_truck,7,00002853,595,120,665,190,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004138_808_work_van.jpg,work_van,8,00004138,93,130,225,226,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003318_809_work_van.jpg,work_van,8,00003318,415,166,593,310,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003907_810_pickup_truck.jpg,pickup_truck,6,00003907,420,298,621,404,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000580_811_car.jpg,car,3,00000580,598,68,697,128,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005599_812_bus.jpg,bus,2,00005599,474,72,709,277,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002262_813_car.jpg,car,3,00002262,610,133,642,158,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003751_814_pickup_truck.jpg,pickup_truck,6,00003751,177,54,252,87,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001540_815_work_van.jpg,work_van,8,00001540,164,233,629,476,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005644_816_car.jpg,car,3,00005644,378,133,442,171,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002894_817_bus.jpg,bus,2,00002894,207,113,626,421,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002501_818_bus.jpg,bus,2,00002501,510,115,693,202,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004662_819_pickup_truck.jpg,pickup_truck,6,00004662,75,83,201,144,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003611_820_bus.jpg,bus,2,00003611,183,146,449,265,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000127_821_bus.jpg,bus,2,00000127,449,140,712,293,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002875_822_motorcycle.jpg,motorcycle,4,00002875,215,93,246,123,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003859_823_single_unit_truck.jpg,single_unit_truck,7,00003859,77,81,159,131,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003648_824_pickup_truck.jpg,pickup_truck,6,00003648,611,153,658,182,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000942_825_articulated_truck.jpg,articulated_truck,0,00000942,196,115,286,158,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000588_826_articulated_truck.jpg,articulated_truck,0,00000588,114,136,427,283,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000950_827_car.jpg,car,3,00000950,594,231,646,259,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004431_828_car.jpg,car,3,00004431,158,187,255,238,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004886_829_car.jpg,car,3,00004886,403,115,626,306,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000082_830_work_van.jpg,work_van,8,00000082,568,226,668,339,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001885_831_motorcycle.jpg,motorcycle,4,00001885,478,396,566,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005145_832_bus.jpg,bus,2,00005145,3,164,351,449,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001329_833_car.jpg,car,3,00001329,496,166,570,195,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004172_834_single_unit_truck.jpg,single_unit_truck,7,00004172,3,71,274,299,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004288_835_car.jpg,car,3,00004288,0,92,58,154,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002086_836_pickup_truck.jpg,pickup_truck,6,00002086,480,217,683,315,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002833_837_car.jpg,car,3,00002833,284,204,379,260,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002698_838_work_van.jpg,work_van,8,00002698,37,71,96,111,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000636_839_pickup_truck.jpg,pickup_truck,6,00000636,29,54,71,79,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002721_840_pickup_truck.jpg,pickup_truck,6,00002721,259,45,306,69,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000531_841_work_van.jpg,work_van,8,00000531,9,115,50,154,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000781_842_bus.jpg,bus,2,00000781,141,154,371,296,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004070_843_pickup_truck.jpg,pickup_truck,6,00004070,385,219,684,337,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001034_844_pickup_truck.jpg,pickup_truck,6,00001034,127,46,272,100,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002928_845_car.jpg,car,3,00002928,129,65,203,98,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005342_846_car.jpg,car,3,00005342,144,100,261,146,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001801_847_work_van.jpg,work_van,8,00001801,16,32,67,62,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001130_848_pickup_truck.jpg,pickup_truck,6,00001130,48,94,158,147,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002241_849_work_van.jpg,work_van,8,00002241,341,143,387,180,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002138_850_pickup_truck.jpg,pickup_truck,6,00002138,184,121,423,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001680_851_pickup_truck.jpg,pickup_truck,6,00001680,92,102,167,152,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000782_852_car.jpg,car,3,00000782,19,133,125,200,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001778_853_pedestrian.jpg,pedestrian,5,00001778,81,350,121,415,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003788_854_car.jpg,car,3,00003788,1,119,33,151,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003676_855_work_van.jpg,work_van,8,00003676,61,103,153,185,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004546_856_pickup_truck.jpg,pickup_truck,6,00004546,485,109,518,133,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004363_857_work_van.jpg,work_van,8,00004363,376,78,556,187,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003553_858_articulated_truck.jpg,articulated_truck,0,00003553,0,57,361,264,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001785_859_car.jpg,car,3,00001785,138,129,200,158,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004663_860_car.jpg,car,3,00004663,144,200,356,322,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000673_861_work_van.jpg,work_van,8,00000673,118,83,208,149,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001429_862_bus.jpg,bus,2,00001429,200,154,564,312,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004642_863_pickup_truck.jpg,pickup_truck,6,00004642,157,191,262,254,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005373_864_work_van.jpg,work_van,8,00005373,404,98,450,133,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005382_865_pickup_truck.jpg,pickup_truck,6,00005382,531,97,616,126,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001877_866_car.jpg,car,3,00001877,192,2,244,38,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004239_867_pickup_truck.jpg,pickup_truck,6,00004239,342,67,595,185,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000929_868_car.jpg,car,3,00000929,439,208,529,254,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003474_869_pickup_truck.jpg,pickup_truck,6,00003474,45,67,154,121,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003608_870_work_van.jpg,work_van,8,00003608,310,101,371,144,v3_no_ambiguous
